,ccode,date,raceref,course,raceclass,n_dist,going,horseno,drawing,jockey,wt_carried,netadj,blinker,trainer,rating,odd_fn,weights,runners,latest_sr,purse,ctry,color_e,sex,foaldate,rank
6252,89,41724,33507,3,3,1200,1,4,3,9,126,0,1,17,69,220,1181,12,107,1000000,2,2,1,38992,3
6253,398,41724,33508,3,2,1650,1,2,11,20,130,0,14,16,93,340,1175,14,108,1400000,6,2,1,39119,8
6254,397,41724,33508,3,2,1650,1,8,14,5,124,0,7,23,87,72,1195,14,107,1400000,1,2,1,39406,10
6255,303,41724,33508,3,2,1650,1,1,10,24,131,0,18,10,94,66,1182,14,120,1400000,1,2,1,40090,3
6256,755,41724,33508,3,2,1650,1,6,9,19,123,-2,1,20,88,180,1208,14,112,1400000,1,2,1,38995,5
6257,608,41724,33508,3,2,1650,1,4,1,22,128,0,364,16,91,46,1138,14,116,1400000,1,3,1,40116,2
6258,1049,41724,33508,3,2,1650,1,13,6,10,119,0,18,15,82,850,1089,14,108,1400000,1,2,1,40099,9
6259,563,41724,33508,3,2,1650,1,9,5,16,123,0,7,17,86,30,1094,14,114,1400000,3,2,1,39845,7
6260,377,41724,33508,3,2,1650,1,14,12,13,113,-5,1,1,81,560,1253,14,97,1400000,1,3,1,39357,13
6261,614,41724,33508,3,2,1650,1,11,2,15,119,-2,102,20,84,490,1124,14,112,1400000,2,2,1,39370,4
6262,403,41724,33508,3,2,1650,1,7,8,9,125,0,9,14,88,990,1021,14,96,1400000,3,2,1,39133,12
6263,1104,41724,33508,3,2,1650,1,10,7,4,122,0,7,19,85,990,1182,14,98,1400000,2,2,1,40035,11
6264,308,41724,33508,3,2,1650,1,3,3,6,128,-2,1,9,93,81,1040,14,115,1400000,3,2,1,39855,6
6265,508,41724,33508,3,2,1650,1,5,13,2,128,0,1,24,91,84,1137,14,119,1400000,4,5,6,39138,1
6266,55,41728,33509,6,5,1600,1,4,12,16,131,0,7,19,38,150,1210,14,101,550000,2,3,3,39687,9
6267,549,41728,33509,6,5,1600,1,13,8,50,121,0,366,22,28,170,1046,14,101,550000,2,2,1,40090,6
6268,141,41728,33509,6,5,1600,1,5,4,9,131,0,3,3,38,160,1092,14,97,550000,1,2,1,39021,10
6269,270,41728,33509,6,5,1600,1,2,3,22,132,0,1,1,39,38,1060,14,100,550000,6,3,1,40256,4
6270,229,41728,33509,6,5,1600,1,11,1,5,124,0,3,21,31,42,1162,14,102,550000,2,3,1,39340,2
6271,224,41728,33509,6,5,1600,1,9,13,4,126,0,7,7,33,90,1091,14,98,550000,1,2,3,40109,12
6272,486,41728,33509,6,5,1600,1,8,9,13,123,-5,32,17,35,230,1105,14,104,550000,2,1,1,39358,8
6273,635,41728,33509,6,5,1600,1,1,14,2,133,0,3,21,40,150,1095,14,106,550000,4,2,1,39146,3
6274,230,41728,33509,6,5,1600,1,12,5,11,122,-2,14,18,31,170,965,14,102,550000,2,2,1,39719,1
6275,59,41728,33509,6,5,1600,1,7,6,24,129,0,367,20,36,100,1088,14,102,550000,1,2,1,40118,7
6276,1061,41728,33509,6,5,1600,1,6,10,8,128,-2,15,23,37,380,983,14,102,550000,3,1,1,39468,5
6277,1001,41728,33509,6,5,1600,1,3,7,7,125,-7,95,9,39,990,1054,14,99,550000,1,1,4,39757,11
6278,140,41728,33509,6,5,1600,1,14,11,10,115,0,9,14,22,91,1067,14,93,550000,3,2,1,39483,13
6279,480,41728,33509,6,5,1600,1,10,2,1,123,-2,6,12,32,700,1101,14,98,550000,4,6,3,40245,14
6280,928,41728,33510,6,4,1200,1,14,5,50,116,2,18,3,41,750,1215,14,95,725000,1,2,1,40424,5
6281,901,41728,33510,6,4,1200,1,2,6,2,132,0,99,23,59,50,1184,14,111,725000,2,2,1,40122,2
6282,1132,41728,33510,6,4,1200,1,6,12,10,125,0,54,15,52,480,1196,14,95,725000,2,2,1,40493,7
6283,974,41728,33510,6,4,1200,1,5,1,5,128,0,18,13,55,26,1070,14,109,725000,1,2,1,40506,1
6284,795,41728,33510,6,4,1200,1,7,8,19,123,-2,7,6,52,990,1161,14,70,725000,4,6,3,40201,14
6285,1079,41728,33510,6,4,1200,1,12,9,24,121,0,1,4,48,170,1067,14,103,725000,2,2,1,40470,4
6286,1154,41728,33510,6,4,1200,1,8,3,22,125,0,1,2,52,46,1120,14,102,725000,1,4,1,40454,6
6287,1155,41728,33510,6,4,1200,1,9,10,9,125,0,77,22,52,990,1096,14,88,725000,1,2,1,40396,11
6288,101,41728,33510,6,4,1200,1,3,11,4,132,0,5,7,59,49,1063,14,109,725000,3,2,1,39499,3
6289,1020,41728,33510,6,4,1200,1,11,14,6,119,-2,9,8,48,990,1090,14,98,725000,2,2,1,40091,8
6290,1156,41728,33510,6,4,1200,1,1,4,16,133,0,1,17,65,390,1040,14,81,725000,6,2,1,40588,13
6291,1157,41728,33510,6,4,1200,1,10,7,11,123,-2,1,11,52,470,1038,14,95,725000,2,2,1,40511,10
6292,217,41728,33510,6,4,1200,1,13,2,8,114,-2,3,1,43,280,1073,14,93,725000,6,2,1,39909,9
6293,298,41728,33511,6,0,1800,1,3,4,10,122,0,9,15,110,170,1138,6,106,2500000,4,2,1,39576,4
6294,523,41728,33511,6,0,1800,1,5,6,11,113,0,7,6,94,26,1068,6,110,2500000,2,2,1,40094,2
6295,512,41728,33511,6,0,1800,1,6,2,4,113,0,1,21,90,100,1007,6,113,2500000,7,1,1,39531,1
6296,879,41728,33511,6,0,1800,1,1,1,24,133,0,64,20,121,40,1193,6,114,2500000,3,3,1,39499,5
6297,817,41728,33511,6,0,1800,1,4,5,6,114,1,14,16,101,41,1076,6,104,2500000,7,2,1,39926,6
6298,290,41728,33511,6,0,1800,1,2,3,22,125,0,40,16,113,53,1054,6,109,2500000,6,2,1,39520,3
6299,329,41728,33512,6,4,1600,1,4,11,22,128,0,286,13,52,160,1023,12,102,725000,7,2,4,39852,4
6300,838,41728,33512,6,4,1600,1,8,3,24,126,0,14,3,50,25,1103,12,104,725000,1,2,3,39752,1
6301,1022,41728,33512,6,4,1600,1,6,2,11,126,-2,7,6,52,990,1251,12,104,725000,2,2,1,40478,7
6302,1098,41728,33512,6,4,1600,1,1,1,2,131,0,26,8,55,940,937,12,93,725000,6,2,1,40264,11
6303,54,41728,33512,6,4,1600,1,10,12,7,115,-7,3,14,46,350,1037,12,104,725000,1,1,1,38266,3
6304,455,41728,33512,6,4,1600,1,12,5,19,116,-2,3,7,42,140,1125,12,101,725000,1,3,1,39014,9
6305,820,41728,33512,6,4,1600,1,11,10,4,121,0,59,9,45,110,1137,12,103,725000,2,2,1,40062,5
6306,376,41728,33512,6,4,1600,1,7,6,16,127,0,3,17,51,110,1080,12,102,725000,2,2,1,39738,6
6307,548,41728,33512,6,4,1600,1,9,7,5,125,0,3,1,49,38,1054,12,108,725000,1,1,4,40104,2
6308,543,41728,33512,6,4,1600,1,3,4,13,124,-5,1,13,53,690,1145,12,101,725000,1,2,1,39411,8
6309,732,41728,33512,6,4,1600,1,2,9,12,129,0,3,2,53,130,1013,12,98,725000,2,3,1,39727,10
6310,764,41728,33512,6,4,1600,1,5,8,1,126,-2,30,23,52,83,1057,12,95,725000,1,2,1,40125,12
6311,691,41728,33513,6,4,2000,1,6,6,19,121,-2,32,3,49,140,1102,13,105,725000,1,3,1,39720,1
6312,672,41728,33513,6,4,2000,1,7,11,22,123,0,7,6,49,280,1094,13,103,725000,4,2,1,39861,3
6313,36,41728,33513,6,4,2000,1,12,8,24,119,1,7,11,44,82,1073,13,98,725000,6,2,1,39867,10
6314,204,41728,33513,6,4,2000,1,1,7,16,133,0,3,8,59,250,1036,13,107,725000,2,1,1,39022,5
6315,841,41728,33513,6,4,2000,1,8,1,4,122,0,46,9,48,23,1040,13,98,725000,1,2,5,40108,8
6316,599,41728,33513,6,4,2000,1,2,2,5,128,0,175,18,54,62,1055,13,102,725000,4,2,1,39567,6
6317,233,41728,33513,6,4,2000,1,3,12,2,127,0,7,23,53,130,1050,13,105,725000,2,2,1,39699,4
6318,892,41728,33513,6,4,2000,1,10,10,50,119,0,13,24,45,320,1144,13,91,725000,3,2,1,39183,11
6319,321,41728,33513,6,4,2000,1,4,4,9,125,0,251,19,51,580,1054,13,88,725000,2,2,1,40091,12
6320,688,41728,33513,6,4,2000,1,5,9,11,121,-2,22,22,49,150,990,13,104,725000,2,2,1,39395,2
6321,801,41728,33513,6,4,2000,1,11,3,8,116,-2,94,21,44,100,1035,13,101,725000,4,2,1,39130,7
6322,527,41728,33513,6,4,2000,1,13,5,1,113,-2,7,11,41,140,1133,13,98,725000,1,2,1,39345,9
6323,491,41728,33514,6,4,1400,1,1,10,1,131,-2,3,18,60,990,1085,14,107,725000,6,2,1,39532,12
6324,441,41728,33514,6,4,1400,1,13,4,7,108,-7,9,14,42,620,1080,14,94,725000,2,2,3,40074,14
6325,624,41728,33514,6,4,1400,1,5,11,4,123,0,7,7,50,44,1146,14,107,725000,1,1,1,40142,1
6326,551,41728,33514,6,4,1400,1,7,8,6,120,-2,7,5,49,120,1152,14,108,725000,1,2,1,39710,6
6327,167,41728,33514,6,4,1400,1,9,13,5,122,0,9,20,49,110,1137,14,106,725000,1,2,1,39762,9
6328,1002,41728,33514,6,4,1400,1,6,1,10,123,0,64,16,50,78,1064,14,108,725000,1,2,1,40456,5
6329,734,41728,33514,6,4,1400,1,11,9,50,118,0,3,1,45,400,1085,14,100,725000,6,2,1,39205,11
6330,802,41728,33514,6,4,1400,1,10,12,24,119,0,14,22,46,120,1108,14,102,725000,2,2,1,40504,4
6331,53,41728,33514,6,4,1400,1,8,7,2,122,0,30,6,49,120,1185,14,104,725000,2,2,1,39760,7
6332,971,41728,33514,6,4,1400,1,2,3,22,129,0,9,9,56,130,1108,14,111,725000,1,2,1,40419,3
6333,774,41728,33514,6,4,1400,1,3,14,19,125,-2,3,21,54,590,1255,14,104,725000,1,2,1,39336,8
6334,152,41728,33514,6,4,1400,1,14,5,8,112,-2,26,13,41,100,1041,14,106,725000,2,3,1,39770,2
6335,1158,41728,33514,6,4,1400,1,4,2,16,125,0,215,17,52,37,1086,14,105,725000,1,2,1,40485,10
6336,1024,41728,33515,6,2,1200,1,5,5,16,124,0,18,17,86,25,1126,9,116,1400000,2,2,1,40046,2
6337,318,41728,33515,6,2,1200,1,1,1,4,129,0,3,10,91,28,1110,9,118,1400000,2,2,1,39703,1
6338,1159,41728,33515,6,2,1200,1,8,4,11,116,-2,1,2,80,230,1143,9,0,1400000,2,3,1,40141,8
6339,680,41728,33515,6,2,1200,1,3,7,22,126,0,1,9,88,990,1091,9,91,1400000,5,2,3,39699,7
6340,1103,41728,33515,6,2,1200,1,6,9,5,122,0,1,20,84,230,1079,9,87,1400000,1,3,1,40500,6
6341,744,41728,33515,6,2,1200,1,9,3,50,118,0,18,13,80,210,971,9,96,1400000,1,2,1,39751,5
6342,743,41728,33515,6,2,1200,1,7,8,6,117,-2,13,19,81,51,1120,9,114,1400000,1,2,1,40066,3
6343,310,41728,33515,6,2,1200,1,4,6,7,118,-7,1,6,87,85,1148,9,114,1400000,1,2,4,39701,4
6344,862,41728,33516,6,3,1600,1,7,1,6,118,-2,3,19,64,70,1089,11,105,1000000,2,3,1,40142,3
6345,119,41728,33516,6,3,1600,1,3,4,5,132,0,1,13,76,86,1113,11,110,1000000,1,1,1,39381,7
6346,243,41728,33516,6,3,1600,1,6,2,22,124,0,3,8,68,47,1203,11,109,1000000,2,2,3,40043,6
6347,323,41728,33516,6,3,1600,1,1,10,4,133,0,18,10,77,150,1056,11,104,1000000,3,2,1,40288,5
6348,573,41728,33516,6,3,1600,1,5,3,3,127,0,1,17,71,23,1084,11,107,1000000,1,2,1,40084,4
6349,110,41728,33516,6,3,1600,1,2,9,2,133,0,9,22,77,100,1248,11,108,1000000,2,1,1,40057,1
6350,382,41728,33516,6,3,1600,1,9,7,19,118,-2,9,20,64,220,1116,11,100,1000000,1,1,1,39353,9
6351,325,41728,33516,6,3,1600,1,11,6,12,116,0,14,12,60,990,1110,11,98,1000000,1,1,1,39349,10
6352,485,41728,33516,6,3,1600,1,8,5,24,120,0,7,18,64,260,1012,11,105,1000000,2,2,1,39314,2
6353,328,41728,33516,6,3,1600,1,10,8,10,118,0,30,15,62,120,1244,11,106,1000000,6,2,1,39512,8
6354,179,41728,33517,6,3,1200,1,6,12,9,124,0,1,13,70,450,1021,13,112,1000000,2,2,1,40047,5
6355,343,41728,33517,6,3,1200,1,4,5,4,126,0,7,10,72,100,1183,13,107,1000000,1,2,1,39699,8
6356,306,41728,33517,6,3,1200,1,12,8,10,116,0,9,15,62,990,1125,13,102,1000000,6,2,1,39187,12
6357,99,41728,33517,6,3,1200,1,5,4,6,123,-2,30,15,71,120,1161,13,107,1000000,1,2,3,40081,7
6358,85,41728,33517,6,3,1200,1,13,11,19,114,-2,1,18,62,550,1183,13,109,1000000,2,1,1,39752,4
6359,1160,41728,33517,6,3,1200,1,10,10,1,119,-2,215,6,67,990,1091,13,106,1000000,2,2,1,40453,6
6360,1063,41728,33517,6,3,1200,1,1,7,20,133,0,1,2,79,21,1156,13,116,1000000,1,2,1,40113,3
6361,980,41728,33517,6,3,1200,1,3,6,2,128,0,9,7,74,110,1077,13,111,1000000,2,2,1,39755,2
6362,476,41728,33517,6,3,1200,1,7,2,3,124,0,1,6,70,31,1113,13,114,1000000,2,2,3,40431,1
6363,1099,41728,33517,6,3,1200,1,11,13,15,114,-2,9,23,62,990,1195,13,102,1000000,1,2,1,40078,11
6364,1161,41728,33517,6,3,1200,1,8,9,5,122,0,180,17,73,630,1160,13,91,1000000,7,2,1,40601,13
6365,567,41728,33517,6,3,1200,1,2,3,22,128,0,255,16,74,220,1172,13,101,1000000,3,2,3,40208,10
6366,937,41728,33517,6,3,1200,1,9,1,24,122,0,13,24,68,230,1116,13,100,1000000,4,1,1,40229,9
6367,936,41728,33518,6,3,1400,1,10,1,9,121,0,32,5,66,760,1084,14,105,1000000,1,2,1,39758,9
6368,96,41728,33518,6,3,1400,1,2,11,15,128,-2,30,9,75,260,1078,14,0,1000000,2,3,1,39020,11
6369,1004,41728,33518,6,3,1400,1,8,8,20,123,0,93,2,68,46,1015,14,104,1000000,1,2,1,40098,4
6370,990,41728,33518,6,3,1400,1,5,7,5,127,0,274,8,72,34,1098,14,117,1000000,3,2,1,40203,1
6371,1040,41728,33518,6,3,1400,1,1,12,4,133,0,18,10,78,92,1301,14,111,1000000,1,2,1,40092,5
6372,580,41728,33518,6,3,1400,1,3,2,22,129,0,67,16,74,69,1109,14,111,1000000,6,2,1,40262,7
6373,307,41728,33518,6,3,1400,1,7,14,13,118,-5,9,15,68,250,1127,14,108,1000000,2,2,1,39376,2
6374,873,41728,33518,6,3,1400,1,6,6,16,125,0,9,17,70,580,1074,14,106,1000000,3,2,1,39150,8
6375,1007,41728,33518,6,3,1400,1,4,4,50,128,0,260,3,73,990,985,14,90,1000000,6,2,4,40245,14
6376,976,41728,33518,6,3,1400,1,9,3,2,121,0,15,13,66,62,1047,14,106,1000000,1,2,1,40469,3
6377,68,41728,33518,6,3,1400,1,12,10,1,115,-2,7,18,62,120,1136,14,93,1000000,2,4,1,39344,13
6378,326,41728,33518,6,3,1400,1,13,9,6,115,-2,1,1,62,320,1097,14,98,1000000,3,2,1,39899,12
6379,966,41728,33518,6,3,1400,1,14,13,19,114,-2,9,20,61,140,1007,14,106,1000000,3,2,5,40274,6
6380,1056,41728,33518,6,3,1400,1,11,5,12,120,0,1,12,65,990,1160,14,98,1000000,2,2,1,40117,10
6381,590,41731,33519,1,5,1000,3,5,3,12,129,0,368,18,36,110,1073,12,99,550000,3,2,1,39494,3
6382,895,41731,33519,1,5,1000,3,7,4,5,127,0,7,6,34,53,1203,12,93,550000,1,2,1,39740,11
6383,539,41731,33519,1,5,1000,3,11,10,8,117,-2,6,1,26,390,1055,12,0,550000,1,3,1,39411,12
6384,149,41731,33519,1,5,1000,3,10,9,1,117,-2,1,4,26,130,1088,12,99,550000,3,2,1,38810,7
6385,591,41731,33519,1,5,1000,3,2,12,4,131,0,1,4,38,580,1027,12,92,550000,2,2,1,39384,10
6386,351,41731,33519,1,5,1000,3,9,11,24,127,0,239,18,34,420,1020,12,94,550000,2,2,3,40090,8
6387,1162,41731,33519,1,5,1000,3,4,5,50,130,0,157,3,37,610,1013,12,94,550000,6,2,1,38403,9
6388,170,41731,33519,1,5,1000,3,3,8,15,128,-2,3,12,37,220,1113,12,105,550000,1,2,1,39349,4
6389,125,41731,33519,1,5,1000,3,8,7,16,127,0,38,23,34,76,1103,12,0,550000,2,2,1,38955,6
6390,919,41731,33519,1,5,1000,3,1,1,20,132,0,13,24,39,34,1064,12,106,550000,2,1,1,39694,2
6391,415,41731,33519,1,5,1000,3,12,2,10,117,0,3,23,24,37,1039,12,103,550000,3,2,1,39219,1
6392,418,41731,33519,1,5,1000,3,6,6,9,127,0,1,12,34,200,1029,12,99,550000,6,3,1,39558,5
6393,237,41731,33520,1,5,1650,3,4,2,50,129,0,82,3,35,50,1034,12,93,550000,9,3,1,39702,10
6394,601,41731,33520,1,5,1650,3,8,4,9,125,0,152,21,31,170,1036,12,94,550000,2,2,1,38305,5
6395,593,41731,33520,1,5,1650,3,2,6,1,128,-2,1,18,36,850,1060,12,98,550000,2,2,3,40445,7
6396,174,41731,33520,1,5,1650,3,1,1,5,133,0,3,6,39,29,1125,12,101,550000,1,2,1,39727,4
6397,598,41731,33520,1,5,1650,3,9,3,22,125,0,369,24,31,140,1094,12,97,550000,4,2,1,38836,3
6398,134,41731,33520,1,5,1650,3,6,10,12,128,0,74,12,34,62,1067,12,102,550000,2,2,1,39334,1
6399,126,41731,33520,1,5,1650,3,11,11,6,113,2,9,2,14,300,1131,12,0,550000,1,2,1,38614,12
6400,363,41731,33520,1,5,1650,3,7,12,24,128,0,26,14,34,150,1057,12,100,550000,4,2,1,38452,6
6401,424,41731,33520,1,5,1650,3,10,8,2,125,0,7,8,31,380,1086,12,96,550000,1,3,1,38600,11
6402,33,41731,33520,1,5,1650,3,3,9,4,129,0,9,4,35,120,1005,12,99,550000,6,2,1,39541,8
6403,721,41731,33520,1,5,1650,3,5,7,8,127,-2,7,5,35,990,1133,12,99,550000,1,2,1,40084,9
6404,413,41731,33521,1,4,1000,3,3,10,1,126,-2,7,7,55,510,1140,10,0,725000,2,3,1,39020,10
6405,926,41731,33521,1,4,1000,3,7,6,2,122,0,3,14,49,180,1238,10,100,725000,2,2,1,39696,9
6406,1163,41731,33521,1,4,1000,3,4,8,9,125,0,215,20,52,470,1069,10,108,725000,1,2,1,40483,3
6407,410,41731,33521,1,4,1000,3,1,3,3,133,0,3,3,60,63,1213,10,108,725000,1,3,1,39696,4
6408,604,41731,33521,1,4,1000,3,5,2,7,118,-7,3,19,52,18,1179,10,104,725000,1,3,1,39734,7
6409,789,41731,33521,1,4,1000,3,10,7,8,112,-2,9,13,41,140,1070,10,100,725000,2,2,1,40449,8
6410,339,41731,33521,1,4,1000,3,8,9,24,120,1,343,22,46,78,1096,10,106,725000,6,2,1,39873,5
6411,337,41731,33521,1,4,1000,3,6,1,5,124,0,315,6,51,99,1052,10,106,725000,2,2,1,39742,1
6412,1017,41731,33521,1,4,1000,3,9,4,15,115,-2,22,23,44,980,1047,10,104,725000,2,2,1,40452,2
6413,188,41731,33521,1,4,1000,3,2,5,10,129,0,30,15,56,100,1075,10,106,725000,2,2,1,40104,6
6414,1046,41731,33522,1,4,1200,3,6,10,16,123,0,26,19,50,700,1108,12,98,725000,1,2,1,40501,10
6415,50,41731,33522,1,4,1200,3,4,8,6,128,-2,3,1,57,370,1175,12,110,725000,1,2,1,39363,2
6416,368,41731,33522,1,4,1200,3,5,5,9,126,0,3,12,53,130,1164,12,106,725000,6,2,1,39505,6
6417,176,41731,33522,1,4,1200,3,1,12,24,133,0,9,18,60,140,1108,12,107,725000,2,2,1,39325,4
6418,371,41731,33522,1,4,1200,3,3,3,1,130,-2,3,7,59,310,1073,12,98,725000,1,3,1,40080,9
6419,798,41731,33522,1,4,1200,3,11,6,12,116,0,7,23,43,180,1157,12,105,725000,1,2,1,39760,5
6420,922,41731,33522,1,4,1200,3,9,9,10,117,0,9,6,44,990,1070,12,99,725000,2,1,1,40051,12
6421,177,41731,33522,1,4,1200,3,7,4,5,123,0,43,20,50,53,1094,12,100,725000,2,3,1,38977,8
6422,538,41731,33522,1,4,1200,3,8,1,4,118,0,9,2,45,41,1141,12,107,725000,2,2,1,39303,3
6423,1084,41731,33522,1,4,1200,3,12,11,8,113,-2,9,21,42,990,1023,12,102,725000,2,1,3,39720,7
6424,975,41731,33522,1,4,1200,3,2,7,22,133,0,3,11,60,120,1027,12,99,725000,1,1,3,39709,11
6425,63,41731,33522,1,4,1200,3,10,2,3,117,0,370,3,44,24,1114,12,107,725000,1,4,1,39360,1
6426,449,41731,33523,1,4,1650,3,4,8,9,125,0,48,23,52,310,1090,12,99,725000,3,2,1,39506,10
6427,355,41731,33523,1,4,1650,3,7,12,2,122,0,1,8,49,490,1118,12,103,725000,1,2,1,38614,4
6428,865,41731,33523,1,4,1650,3,8,11,22,120,0,30,2,47,490,1144,12,100,725000,1,2,1,39005,9
6429,56,41731,33523,1,4,1650,3,11,2,3,117,1,1,19,43,27,1079,12,99,725000,2,2,3,40098,5
6430,1086,41731,33523,1,4,1650,3,3,5,5,125,0,1,20,52,26,1099,12,113,725000,2,2,1,40474,1
6431,671,41731,33523,1,4,1650,3,10,3,50,117,0,22,13,44,130,1083,12,102,725000,6,2,1,39868,8
6432,264,41731,33523,1,4,1650,3,9,10,6,116,-2,7,22,45,280,1056,12,101,725000,3,2,1,38774,6
6433,699,41731,33523,1,4,1650,3,6,4,10,123,0,15,5,50,150,1232,12,75,725000,2,2,1,39732,12
6434,561,41731,33523,1,4,1650,3,2,1,13,121,-5,30,15,53,170,1149,12,103,725000,3,2,6,39571,7
6435,155,41731,33523,1,4,1650,3,5,6,7,117,-7,3,1,51,210,1166,12,103,725000,1,2,1,38996,3
6436,738,41731,33523,1,4,1650,3,1,7,16,133,0,1,18,60,100,1081,12,110,725000,1,2,1,40129,2
6437,794,41731,33523,1,4,1650,3,12,9,1,112,-2,18,6,41,510,1163,12,79,725000,1,2,1,40428,11
6438,1038,41731,33524,1,3,1000,3,2,9,13,127,-5,54,15,82,97,1089,9,120,1000000,3,2,1,40641,1
6439,443,41731,33524,1,3,1000,3,4,5,24,126,0,1,22,71,72,1086,9,103,1000000,7,2,1,39159,6
6440,387,41731,33524,1,3,1000,3,7,6,4,121,0,9,7,66,100,1058,9,0,1000000,1,2,1,39385,9
6441,555,41731,33524,1,3,1000,3,6,2,2,123,0,38,10,68,34,1189,9,112,1000000,1,1,3,40083,2
6442,478,41731,33524,1,3,1000,3,8,7,7,112,-7,14,9,64,84,1081,9,106,1000000,2,5,1,40069,5
6443,707,41731,33524,1,3,1000,3,3,3,3,130,0,29,13,75,94,1049,9,106,1000000,3,2,5,40290,4
6444,819,41731,33524,1,3,1000,3,5,1,5,124,0,38,20,69,36,1058,9,112,1000000,2,2,1,40109,3
6445,414,41731,33524,1,3,1000,3,9,4,8,115,-2,3,14,62,270,1156,9,99,1000000,2,1,1,39709,7
6446,365,41731,33524,1,3,1000,3,1,8,20,133,0,3,3,78,210,1108,9,94,1000000,1,2,1,39730,8
6447,1134,41731,33525,1,3,1200,3,7,8,1,118,-2,18,6,67,990,1184,12,102,1000000,1,3,1,40453,10
6448,80,41731,33525,1,3,1200,3,2,9,24,129,0,3,10,76,77,1113,12,112,1000000,2,2,1,39731,4
6449,246,41731,33525,1,3,1200,3,8,12,15,118,-2,3,23,67,310,1103,12,112,1000000,1,3,1,39701,6
6450,1081,41731,33525,1,3,1200,3,11,10,50,118,0,135,3,65,990,988,12,84,1000000,1,3,1,40469,12
6451,1075,41731,33525,1,3,1200,3,12,4,8,115,-2,18,13,64,990,1001,12,94,1000000,2,2,1,40098,11
6452,1128,41731,33525,1,3,1200,3,6,5,12,121,0,1,12,68,250,1138,12,105,1000000,1,2,1,39736,7
6453,826,41731,33525,1,3,1200,3,5,3,20,122,0,14,20,69,28,1104,12,110,1000000,2,1,1,39700,2
6454,435,41731,33525,1,3,1200,3,1,6,7,122,-7,1,2,76,230,1115,12,100,1000000,6,3,1,39190,8
6455,16,41731,33525,1,3,1200,3,4,11,10,123,0,30,15,70,260,1183,12,110,1000000,2,2,3,40071,5
6456,416,41731,33525,1,3,1200,3,10,7,9,120,1,18,22,66,120,1164,12,112,1000000,2,3,1,40065,1
6457,250,41731,33525,1,3,1200,3,9,2,6,118,-2,48,16,67,120,1123,12,112,1000000,6,2,1,39497,3
6458,705,41731,33525,1,3,1200,3,3,1,5,124,0,1,9,71,24,1095,12,109,1000000,1,5,3,40087,9
6459,488,41731,33526,1,3,1800,3,7,11,22,121,0,3,4,68,130,1130,12,110,1000000,2,2,1,37888,10
6460,360,41731,33526,1,3,1800,3,11,8,50,115,0,3,18,62,160,998,12,106,1000000,1,3,1,39697,4
6461,447,41731,33526,1,3,1800,3,5,12,6,121,-2,38,3,70,130,1102,12,110,1000000,1,2,1,39381,2
6462,756,41731,33526,1,3,1800,3,4,7,2,123,0,13,8,70,100,1037,12,114,1000000,4,2,1,39472,1
6463,736,41731,33526,1,3,1800,3,10,6,8,114,-2,1,13,63,76,1051,12,108,1000000,3,2,1,39158,5
6464,602,41731,33526,1,3,1800,3,12,5,15,112,-2,7,6,61,52,1134,12,107,1000000,1,2,1,39735,6
6465,1117,41731,33526,1,3,1800,3,3,2,10,127,0,1,15,74,530,1125,12,110,1000000,1,3,1,40111,7
6466,207,41731,33526,1,3,1800,3,9,10,12,116,0,3,19,63,930,1120,12,96,1000000,1,1,1,38639,12
6467,847,41731,33526,1,3,1800,3,2,4,20,128,0,9,20,75,33,1113,12,112,1000000,1,2,1,39745,3
6468,373,41731,33526,1,3,1800,3,8,1,7,112,-7,7,2,66,340,1054,12,0,1000000,3,2,1,39467,9
6469,209,41731,33526,1,3,1800,3,6,3,4,122,0,34,10,69,99,1019,12,102,1000000,4,1,1,39093,8
6470,116,41731,33526,1,3,1800,3,1,9,3,133,0,1,1,80,86,1052,12,101,1000000,3,2,6,38412,11
6471,178,41735,33527,8,5,1200,1,1,14,24,133,0,18,23,38,510,1154,14,94,550000,1,2,1,39732,13
6472,3,41735,33527,8,5,1200,1,13,8,50,120,0,2,3,25,74,1025,14,102,550000,2,3,1,39722,3
6473,1,41735,33527,8,5,1200,1,9,7,8,126,-2,1,1,33,920,1153,14,100,550000,1,1,1,38970,7
6474,412,41735,33527,8,5,1200,1,10,12,12,127,0,7,12,32,160,1208,14,0,550000,1,3,1,38630,8
6475,350,41735,33527,8,5,1200,1,4,9,1,128,-2,37,11,35,200,1089,14,102,550000,6,3,1,39187,1
6476,218,41735,33527,8,5,1200,1,12,11,2,121,0,12,9,26,110,1190,14,75,550000,2,2,1,40047,14
6477,683,41735,33527,8,5,1200,1,3,3,9,132,0,42,3,37,42,1150,14,107,550000,1,2,1,39755,2
6478,477,41735,33527,8,5,1200,1,2,2,6,130,-2,1,18,37,320,1127,14,99,550000,2,2,1,40082,9
6479,592,41735,33527,8,5,1200,1,6,6,4,130,0,13,4,35,160,1052,14,100,550000,6,2,1,39116,6
6480,663,41735,33527,8,5,1200,1,7,1,16,130,0,7,18,35,250,1128,14,101,550000,4,1,1,39168,12
6481,685,41735,33527,8,5,1200,1,11,10,5,126,0,7,2,31,73,1139,14,93,550000,1,3,1,39744,10
6482,353,41735,33527,8,5,1200,1,5,13,3,130,0,22,21,35,57,1175,14,101,550000,1,2,1,40123,5
6483,481,41735,33527,8,5,1200,1,8,5,10,129,0,48,15,34,85,1069,14,97,550000,2,2,1,40072,11
