,ccode,date,raceref,course,raceclass,n_dist,going,horseno,drawing,jockey,wt_carried,netadj,blinker,trainer,rating,odd_fn,weights,runners,latest_sr,purse,ctry,color_e,sex,foaldate,rank
4818,176,41682,33392,7,4,1200,1,1,7,2,133,0,9,18,60,46,1104,12,107,725000,2,2,1,39325,1
4819,65,41682,33392,7,4,1200,1,7,4,28,120,0,45,14,47,160,1008,12,107,725000,4,2,1,39941,0
4820,700,41682,33392,7,4,1200,1,4,10,5,127,0,7,2,54,130,1161,12,105,725000,2,2,1,39724,0
4821,262,41682,33392,7,4,1200,1,10,11,4,114,0,301,9,41,230,1050,12,107,725000,2,2,1,39762,1
4822,899,41682,33392,7,4,1200,1,6,9,22,126,0,3,4,53,410,1068,12,103,725000,2,2,1,40055,0
4823,858,41682,33392,7,4,1200,1,8,2,12,118,0,1,12,45,990,1084,12,90,725000,4,6,1,40277,0
4824,386,41682,33392,7,4,1200,1,2,6,9,129,0,3,17,56,310,1081,12,0,725000,1,2,1,38961,0
4825,1029,41682,33392,7,4,1200,1,11,1,3,116,2,15,19,41,32,1079,12,100,725000,2,3,1,40070,0
4826,223,41682,33392,7,4,1200,1,9,3,8,115,-2,7,1,44,97,1080,12,101,725000,3,2,1,39540,0
4827,422,41682,33393,7,4,1200,1,3,11,21,130,0,37,7,56,24,1046,12,109,725000,1,2,1,40086,0
4828,1084,41682,33393,7,4,1200,1,11,6,3,120,0,7,21,46,470,1016,12,100,725000,2,1,3,39720,0
4829,538,41682,33393,7,4,1200,1,12,8,28,115,0,9,2,41,61,1152,12,107,725000,2,2,1,39303,1
4830,123,41682,33393,7,4,1200,1,10,1,4,121,0,1,3,47,140,1124,12,105,725000,1,1,1,38970,0
4831,930,41682,33393,7,4,1200,1,6,9,9,127,0,18,23,53,86,1138,12,104,725000,2,2,1,40475,0
4832,888,41682,33393,7,4,1200,1,8,3,6,121,-2,23,18,49,990,989,12,100,725000,2,2,1,40469,0
4833,594,41682,33393,7,4,1200,1,9,10,2,122,0,1,22,48,110,972,12,100,725000,6,2,4,39519,0
4834,340,41682,33393,7,4,1200,1,1,12,16,133,0,3,6,59,370,1057,12,112,725000,3,2,1,39913,0
4835,180,41682,33393,7,4,1200,1,4,7,8,127,-2,46,14,55,720,1087,12,105,725000,1,1,1,38995,1
4836,544,41682,33393,7,4,1200,1,2,5,10,131,0,30,15,57,54,1083,12,107,725000,1,2,1,40150,1
4837,543,41682,33393,7,4,1200,1,5,2,13,123,-5,1,13,54,100,1135,12,108,725000,1,2,1,39411,0
4838,1046,41682,33393,7,4,1200,1,7,4,24,126,0,26,19,52,990,1088,12,105,725000,1,2,1,40501,0
4839,202,41682,33394,7,4,1650,1,2,6,24,131,0,1,14,58,170,1069,12,107,725000,1,2,1,39698,0
4840,268,41682,33394,7,4,1650,1,9,2,28,121,0,1,3,48,170,1082,12,107,725000,3,2,1,39883,0
4841,966,41682,33394,7,4,1650,1,1,5,9,133,0,9,20,60,66,1006,12,110,725000,3,2,5,40274,1
4842,431,41682,33394,7,4,1650,1,10,4,10,116,0,320,15,43,83,1058,12,103,725000,2,3,1,39702,0
4843,129,41682,33394,7,4,1650,1,8,7,4,124,0,6,9,51,40,1193,12,97,725000,2,2,1,40109,0
4844,854,41682,33394,7,4,1650,1,11,11,21,115,0,18,2,42,58,1081,12,104,725000,1,2,1,40111,0
4845,409,41682,33394,7,4,1650,1,7,8,3,125,0,7,18,52,370,1058,12,100,725000,2,3,1,40058,0
4846,449,41682,33394,7,4,1650,1,3,1,5,130,0,48,23,57,64,1110,12,102,725000,3,2,1,39506,0
4847,463,41682,33394,7,4,1650,1,6,9,22,125,0,309,7,52,130,1093,12,108,725000,1,3,3,40112,0
4848,736,41682,33394,7,4,1650,1,4,12,2,129,0,1,13,56,100,1045,12,108,725000,3,2,1,39158,1
4849,357,41682,33394,7,4,1650,1,5,3,6,125,-2,1,5,54,320,1105,12,104,725000,1,1,1,39365,0
4850,255,41682,33394,7,4,1650,1,12,10,8,112,-2,32,17,41,430,1056,12,105,725000,2,2,1,39707,1
4851,949,41682,33395,7,4,1650,1,2,9,28,131,0,7,9,57,61,1117,12,107,725000,3,2,1,39935,0
4852,455,41682,33395,7,4,1650,1,9,4,21,117,0,3,7,43,33,1155,12,102,725000,1,3,1,39014,0
4853,430,41682,33395,7,4,1650,1,1,5,16,133,0,3,19,59,120,1117,12,107,725000,1,1,1,39398,0
4854,160,41682,33395,7,4,1650,1,8,3,8,120,-2,7,6,48,390,995,12,91,725000,6,3,1,39870,0
4855,355,41682,33395,7,4,1650,1,10,11,4,116,0,1,8,42,490,1117,12,105,725000,1,2,1,38614,0
4856,264,41682,33395,7,4,1650,1,11,6,6,113,-2,7,22,41,90,1069,12,106,725000,3,2,1,38774,1
4857,814,41682,33395,7,4,1650,1,4,1,5,128,0,30,5,54,110,1169,12,102,725000,2,2,5,40084,0
4858,889,41682,33395,7,4,1650,1,7,10,3,126,0,3,1,52,76,1042,12,111,725000,2,2,1,39704,0
4859,547,41682,33395,7,4,1650,1,5,8,22,128,0,7,20,54,130,1125,12,107,725000,1,2,1,39754,1
4860,601,41682,33395,7,4,1650,1,12,7,10,114,0,26,21,40,96,1037,12,101,725000,2,2,1,38305,0
4861,189,41682,33396,7,3,1000,1,6,5,12,122,0,9,12,69,120,1057,12,108,1000000,1,2,1,39712,0
4862,314,41682,33396,7,3,1000,1,2,6,9,133,0,30,15,80,250,1093,12,112,1000000,5,2,1,40073,0
4863,249,41682,33396,7,3,1000,1,8,8,18,118,0,315,10,65,110,1114,12,109,1000000,2,3,3,39749,0
4864,707,41682,33396,7,3,1000,1,5,4,3,127,0,9,13,74,610,1058,12,109,1000000,3,2,5,40290,1
4865,365,41682,33396,7,3,1000,1,4,7,13,122,-5,3,3,74,700,1093,12,106,1000000,1,2,1,39730,0
4866,478,41682,33396,7,3,1000,1,9,3,4,117,0,14,9,64,19,1078,12,111,1000000,2,5,1,40069,0
4867,184,41682,33396,7,3,1000,1,1,9,2,133,0,9,20,80,59,1085,12,111,1000000,2,3,1,40114,1
4868,443,41682,33396,7,3,1000,1,3,12,21,128,0,1,22,75,130,1108,12,110,1000000,7,2,1,39159,0
4869,469,41682,33396,7,3,1000,1,10,10,10,117,0,30,15,64,110,1220,12,105,1000000,6,3,1,39566,0
4870,414,41682,33396,7,3,1000,1,12,11,28,115,2,3,14,60,180,1149,12,112,1000000,2,1,1,39709,1
4871,827,41682,33396,7,3,1000,1,11,1,6,113,1,7,19,61,710,1186,12,98,1000000,6,2,1,39493,0
4872,366,41682,33396,7,3,1000,1,7,2,24,121,0,7,18,68,150,1119,12,92,1000000,2,2,1,39665,0
4873,703,41682,33397,7,3,1200,1,3,2,5,126,0,3,20,73,41,1090,12,110,1000000,1,3,3,40099,1
4874,605,41682,33397,7,3,1200,1,2,3,3,127,0,15,14,74,87,1071,12,116,1000000,3,2,1,39879,1
4875,859,41682,33397,7,3,1200,1,5,10,24,124,0,3,16,71,64,1035,12,109,1000000,1,3,1,40414,0
4876,829,41682,33397,7,3,1200,1,6,6,6,120,-2,1,5,69,730,1077,12,107,1000000,1,1,1,38219,0
4877,1085,41682,33397,7,3,1200,1,9,1,13,115,-5,1,13,67,510,1122,12,85,1000000,2,2,1,40403,0
4878,326,41682,33397,7,3,1200,1,11,8,8,115,-2,1,1,64,670,1116,12,105,1000000,3,2,1,39899,0
4879,181,41682,33397,7,3,1200,1,8,4,21,121,0,45,7,68,35,1149,12,103,1000000,6,2,1,40263,0
4880,306,41682,33397,7,3,1200,1,7,9,10,121,0,9,15,68,830,1129,12,95,1000000,6,2,1,39187,0
4881,316,41682,33397,7,3,1200,1,1,11,28,131,0,321,10,78,130,1058,12,114,1000000,2,2,1,40126,1
4882,419,41682,33397,7,3,1200,1,4,12,2,125,0,7,23,72,52,1073,12,109,1000000,2,2,1,39755,0
4883,975,41682,33397,7,3,1200,1,12,5,4,115,0,3,11,62,110,1016,12,105,1000000,1,1,3,39709,0
4884,569,41682,33397,7,3,1200,1,10,7,12,120,0,1,22,67,990,1089,12,108,1000000,1,2,1,40123,0
4885,825,41682,33398,7,3,1650,1,2,5,21,132,0,1,10,84,45,1059,12,114,1000000,1,1,1,39742,0
4886,779,41682,33398,7,3,1650,1,9,9,16,128,0,9,17,80,180,1096,12,109,1000000,2,3,1,39758,0
4887,518,41682,33398,7,3,1650,1,11,4,3,126,0,9,18,78,120,1151,12,112,1000000,2,3,1,39698,1
4888,1027,41682,33398,7,3,1650,1,6,10,24,130,0,1,21,82,990,1147,12,113,1000000,2,2,1,39751,0
4889,608,41682,33398,7,3,1650,1,1,12,7,126,-7,3,16,85,27,1124,12,114,1000000,1,3,1,40116,1
4890,520,41682,33398,7,3,1650,1,4,8,4,131,0,13,24,83,110,1138,12,116,1000000,3,4,1,39901,1
4891,207,41682,33398,7,3,1650,1,12,6,6,113,2,3,19,63,670,1129,12,99,1000000,1,1,1,38639,0
4892,51,41682,33398,7,3,1650,1,10,11,28,128,0,9,15,80,67,1063,12,116,1000000,2,2,1,40029,0
4893,1035,41682,33398,7,3,1650,1,3,2,22,131,0,3,4,83,210,1107,12,0,1000000,2,1,1,38228,0
4894,116,41682,33398,7,3,1650,1,7,1,5,130,0,1,1,82,85,1062,12,93,1000000,3,2,6,38412,0
4895,105,41682,33398,7,3,1650,1,5,3,13,125,-5,1,13,82,200,1155,12,110,1000000,2,3,1,39742,0
4896,1014,41682,33398,7,3,1650,1,8,7,9,129,0,135,20,81,880,1137,12,97,1000000,6,2,1,40252,0
4897,535,41686,33399,1,5,1400,1,14,11,3,119,0,3,18,25,77,1090,14,102,550000,1,2,1,38610,0
4898,545,41686,33399,1,5,1400,1,8,10,8,126,-2,5,17,34,990,1122,14,98,550000,1,3,1,40085,0
4899,134,41686,33399,1,5,1400,1,10,13,9,126,0,1,12,32,380,1077,14,101,550000,2,2,1,39334,1
4900,174,41686,33399,1,5,1400,1,6,1,10,129,0,3,6,35,140,1128,14,106,550000,1,2,1,39727,0
4901,1041,41686,33399,1,5,1400,1,9,12,4,127,0,47,11,33,190,1171,14,87,550000,1,2,1,39031,0
4902,226,41686,33399,1,5,1400,1,11,6,16,125,0,3,13,31,43,1120,14,104,550000,1,2,1,39776,0
4903,5,41686,33399,1,5,1400,1,1,4,36,133,0,4,5,39,280,1067,14,96,550000,1,1,2,39026,0
4904,533,41686,33399,1,5,1400,1,13,2,24,122,0,14,2,28,69,1085,14,102,550000,1,1,1,39775,0
4905,218,41686,33399,1,5,1400,1,12,14,28,125,0,18,9,31,230,1174,14,101,550000,2,2,1,40047,0
4906,840,41686,33399,1,5,1400,1,2,5,22,133,0,3,4,39,200,1147,14,93,550000,1,3,1,40051,0
4907,224,41686,33399,1,5,1400,1,3,9,6,131,-2,7,7,39,110,1095,14,102,550000,1,2,3,40109,0
4908,822,41686,33399,1,5,1400,1,7,7,7,121,-7,322,14,34,370,1168,14,98,550000,1,3,1,39373,0
4909,556,41686,33399,1,5,1400,1,5,3,21,131,0,3,3,37,63,1055,14,104,550000,1,2,1,40053,1
4910,42,41686,33399,1,5,1400,1,4,8,5,131,0,1,8,37,67,1058,14,105,550000,2,3,1,39725,1
4911,1086,41686,33400,1,4,1200,1,5,13,35,124,0,1,20,52,91,1123,14,104,725000,2,2,1,40474,0
4912,1087,41686,33400,1,4,1200,1,7,10,13,119,-5,1,13,52,990,1211,14,91,725000,2,3,1,40029,0
4913,973,41686,33400,1,4,1200,1,11,1,28,120,0,22,10,48,300,1162,14,0,725000,1,1,3,40466,1
4914,890,41686,33400,1,4,1200,1,12,6,16,120,0,7,18,48,200,1101,14,0,725000,2,3,1,39739,0
4915,1088,41686,33400,1,4,1200,1,9,9,21,124,0,1,7,52,75,1032,14,104,725000,1,2,1,40479,0
4916,551,41686,33400,1,4,1200,1,13,2,36,118,0,7,5,46,69,1168,14,101,725000,1,2,1,39710,0
4917,54,41686,33400,1,4,1200,1,10,8,7,115,-7,58,14,50,530,1033,14,99,725000,1,1,1,38266,0
4918,1045,41686,33400,1,4,1200,1,3,11,5,125,0,3,6,53,41,1200,14,90,725000,1,2,1,40453,0
4919,1089,41686,33400,1,4,1200,1,4,4,18,124,0,74,19,52,990,1229,14,108,725000,2,2,1,40062,1
4920,740,41686,33400,1,4,1200,1,1,7,6,129,-2,14,24,59,100,1122,14,100,725000,6,2,1,40263,0
4921,970,41686,33400,1,4,1200,1,8,12,4,124,0,1,8,52,990,1059,14,84,725000,4,3,1,40295,0
4922,732,41686,33400,1,4,1200,1,2,14,22,127,0,3,2,55,70,1033,14,102,725000,2,3,1,39727,0
4923,1090,41686,33400,1,4,1200,1,6,5,9,124,0,58,9,52,990,1061,14,100,725000,1,2,1,40422,0
4924,802,41686,33400,1,4,1200,1,14,3,3,118,0,14,22,46,47,1110,14,100,725000,2,2,1,40504,1
4925,432,41686,33401,1,4,1400,1,14,10,28,115,1,9,14,41,210,1164,14,106,725000,1,2,1,39698,0
4926,21,41686,33401,1,4,1400,1,6,9,36,125,0,63,11,52,250,1075,14,100,725000,1,3,1,39724,0
4927,699,41686,33401,1,4,1400,1,9,3,10,123,0,15,5,50,97,1236,14,105,725000,2,2,1,39732,0
4928,1020,41686,33401,1,4,1400,1,8,5,16,123,0,9,8,50,550,1108,14,89,725000,2,2,1,40091,0
4929,537,41686,33401,1,4,1400,1,4,14,3,126,0,3,21,53,130,1115,14,107,725000,1,2,1,39352,0
4930,55,41686,33401,1,4,1400,1,13,2,6,114,-2,7,19,43,88,1228,14,98,725000,2,3,3,39687,0
4931,101,41686,33401,1,4,1400,1,2,12,4,132,0,9,7,59,130,1054,14,102,725000,3,2,1,39499,0
4932,550,41686,33401,1,4,1400,1,12,11,9,120,0,7,23,47,300,1120,14,92,725000,2,2,1,39016,0
4933,423,41686,33401,1,4,1400,1,10,13,13,117,-5,323,22,49,130,1130,14,95,725000,1,2,1,40095,0
4934,846,41686,33401,1,4,1400,1,1,7,5,133,0,3,13,60,44,1108,14,106,725000,1,2,3,40099,1
4935,679,41686,33401,1,4,1400,1,3,4,12,126,0,82,3,53,990,1094,14,101,725000,3,2,1,39199,0
4936,554,41686,33401,1,4,1400,1,7,6,22,124,0,14,9,51,43,1196,14,111,725000,2,2,1,40066,1
4937,628,41686,33401,1,4,1400,1,11,8,1,118,-2,3,18,47,670,1226,14,86,725000,1,4,1,40056,0
4938,95,41686,33402,1,4,1800,1,2,1,22,132,0,92,23,59,39,1053,14,111,725000,6,2,1,39547,1
4939,527,41686,33402,1,4,1800,1,12,8,21,116,0,7,11,43,88,1146,14,95,725000,1,2,1,39345,0
4940,222,41686,33402,1,4,1800,1,8,10,5,125,0,3,2,52,79,1161,14,92,725000,6,3,1,39932,0
4941,688,41686,33402,1,4,1800,1,9,11,36,121,0,3,22,48,310,1005,14,106,725000,2,2,1,39395,1
4942,407,41686,33402,1,4,1800,1,6,14,4,125,0,7,4,52,110,1016,14,105,725000,4,3,1,39909,0
4943,234,41686,33402,1,4,1800,1,14,13,10,113,0,37,5,40,87,1061,14,100,725000,2,2,1,39758,0
4944,270,41686,33402,1,4,1800,1,13,3,8,111,-2,1,1,40,310,1076,14,99,725000,6,3,1,40256,0
4945,892,41686,33402,1,4,1800,1,5,2,7,119,-7,107,24,53,990,1171,14,95,725000,3,2,1,39183,0
4946,658,41686,33402,1,4,1800,1,3,12,6,129,-2,9,19,58,970,1121,14,99,725000,2,2,1,39372,0
4947,908,41686,33402,1,4,1800,1,4,5,24,127,0,3,9,54,49,1154,14,104,725000,1,2,3,40119,0
4948,691,41686,33402,1,4,1800,1,11,7,12,117,0,143,3,44,960,1125,14,101,725000,1,3,1,39720,0
4949,1011,41686,33402,1,4,1800,1,7,9,3,125,0,1,13,52,100,1215,14,104,725000,1,2,1,40148,0
4950,966,41686,33402,1,4,1800,1,1,4,9,133,0,9,20,60,110,991,14,107,725000,3,2,5,40274,0
4951,692,41686,33402,1,4,1800,1,10,6,16,120,0,13,18,47,310,1093,14,103,725000,1,3,1,38654,1
4952,808,41686,33403,1,3,1200,1,2,12,6,129,-2,7,17,78,640,1176,14,105,1000000,2,3,1,39378,0
4953,78,41686,33403,1,3,1200,1,3,8,22,130,0,324,20,77,990,1076,14,108,1000000,4,3,1,39551,0
4954,1091,41686,33403,1,3,1200,1,6,9,5,120,0,23,23,67,140,1169,14,105,1000000,2,3,1,40119,0
4955,1092,41686,33403,1,3,1200,1,9,11,16,120,2,77,13,65,990,1058,14,111,1000000,6,2,1,39954,1
4956,68,41686,33403,1,3,1200,1,13,3,1,112,-2,5,18,61,240,1145,14,108,1000000,2,4,1,39344,1
4957,1005,41686,33403,1,3,1200,1,4,6,35,130,0,1,16,77,32,1197,14,102,1000000,2,2,1,40083,0
4958,203,41686,33403,1,3,1200,1,8,7,13,113,-5,9,3,65,590,1151,14,100,1000000,3,5,1,39484,0
4959,64,41686,33403,1,3,1200,1,14,2,12,113,0,3,7,60,190,1167,14,107,1000000,2,2,1,40109,0
4960,805,41686,33403,1,3,1200,1,1,1,21,131,0,9,10,78,20,1053,14,117,1000000,2,2,1,40079,1
4961,1067,41686,33403,1,3,1200,1,12,5,8,112,-2,3,11,61,990,1023,14,93,1000000,1,1,1,40078,0
4962,69,41686,33403,1,3,1200,1,10,10,10,117,0,7,15,64,82,1126,14,112,1000000,2,4,1,39701,0
4963,1064,41686,33403,1,3,1200,1,11,4,4,115,0,1,4,67,990,1038,14,98,1000000,3,2,1,40583,0
4964,642,41686,33403,1,3,1200,1,7,13,3,120,0,26,19,67,140,1124,14,107,1000000,2,2,1,40041,0
4965,491,41686,33404,1,3,1600,1,13,12,1,116,-2,3,18,65,990,1110,14,106,1000000,6,2,1,39532,0
4966,108,41686,33404,1,3,1600,1,3,6,18,132,0,1,14,79,280,1076,14,112,1000000,1,2,1,39341,0
4967,916,41686,33404,1,3,1600,1,1,14,6,131,-2,14,23,80,990,1091,14,99,1000000,11,2,1,40275,0
4968,562,41686,33404,1,3,1600,1,5,3,22,129,0,3,3,76,100,1224,14,112,1000000,2,5,3,39369,1
4969,328,41686,33404,1,3,1600,1,11,2,10,119,0,11,15,66,220,1244,14,106,1000000,6,2,1,39512,0
4970,109,41686,33404,1,3,1600,1,8,7,9,122,0,9,13,69,160,1160,14,111,1000000,1,2,1,39771,0
4971,1026,41686,33404,1,3,1600,1,4,4,28,131,0,1,9,78,990,1143,14,110,1000000,3,2,1,40248,0
4972,399,41686,33404,1,3,1600,1,7,1,16,124,0,226,17,71,710,1046,14,106,1000000,2,2,1,38977,0
4973,894,41686,33404,1,3,1600,1,10,5,5,120,1,3,1,66,27,1120,14,113,1000000,1,2,1,40456,1
4974,470,41686,33404,1,3,1600,1,14,11,12,116,0,93,20,63,420,1105,14,110,1000000,1,3,1,40077,0
4975,944,41686,33404,1,3,1600,1,9,8,4,120,0,277,5,67,130,1157,14,109,1000000,1,3,1,39720,0
4976,118,41686,33404,1,3,1600,1,2,9,13,128,-5,26,8,80,450,1017,14,104,1000000,3,2,4,39899,0
4977,1053,41686,33404,1,3,1600,1,6,10,24,128,0,14,21,75,160,1135,14,111,1000000,3,3,1,40293,0
4978,878,41686,33404,1,3,1600,1,12,13,3,119,0,18,10,66,26,1072,14,113,1000000,1,2,1,40121,1
4979,23,41686,33405,1,0,1200,1,5,6,10,126,0,7,14,117,180,1102,10,118,6000000,5,3,1,38640,0
4980,499,41686,33405,1,0,1200,1,4,10,35,126,0,9,16,119,86,1114,10,123,6000000,6,2,1,39938,0
4981,501,41686,33405,1,0,1200,1,8,2,22,126,0,64,16,105,200,1223,10,122,6000000,2,3,1,39683,0
4982,747,41686,33405,1,0,1200,1,2,3,21,126,0,1,16,123,20,1060,10,124,6000000,2,1,1,39718,1
4983,497,41686,33405,1,0,1200,1,3,1,3,126,0,45,16,120,52,1068,10,120,6000000,3,2,1,39882,1
4984,201,41686,33405,1,0,1200,1,10,4,5,126,0,9,15,100,120,1142,10,118,6000000,2,2,1,40142,0
4985,29,41686,33405,1,0,1200,1,7,9,9,126,0,9,15,105,990,1099,10,119,6000000,6,3,1,38830,0
4986,959,41686,33405,1,0,1200,1,1,5,24,126,0,14,20,125,59,1082,10,125,6000000,3,2,1,39153,1
4987,30,41686,33405,1,0,1200,1,6,7,16,126,0,1,13,117,420,1120,10,112,6000000,2,2,1,39355,0
4988,25,41686,33405,1,0,1200,1,9,8,28,126,0,9,15,104,480,1103,10,115,6000000,2,2,1,39704,0
4989,724,41686,33406,1,0,1800,1,13,8,36,126,0,1,11,80,810,1089,13,105,6000000,1,3,1,40063,0
4990,961,41686,33406,1,0,1800,1,10,1,16,126,0,77,17,88,280,1077,13,112,6000000,4,3,4,40233,0
4991,848,41686,33406,1,0,1800,1,6,12,9,126,0,325,20,90,990,1071,13,110,6000000,2,3,1,40063,0
4992,647,41686,33406,1,0,1800,1,1,9,3,126,0,326,16,118,130,1229,13,115,6000000,2,2,1,40106,0
4993,1066,41686,33406,1,0,1800,1,7,10,4,126,0,14,16,89,570,1086,13,109,6000000,6,2,1,40238,0
4994,884,41686,33406,1,0,1800,1,11,11,5,126,0,17,20,87,260,1093,13,109,6000000,1,2,3,40103,0
4995,1072,41686,33406,1,0,1800,1,9,2,28,126,0,1,10,88,170,1116,13,112,6000000,2,2,1,40118,0
4996,883,41686,33406,1,0,1800,1,4,4,22,126,0,14,16,100,320,1128,13,117,6000000,2,3,1,40075,1
4997,1071,41686,33406,1,0,1800,1,8,7,6,126,0,9,15,88,990,1071,13,107,6000000,3,2,1,40302,0
4998,1093,41686,33406,1,0,1800,1,12,5,18,126,0,1,24,85,690,974,13,111,6000000,7,2,1,40277,0
4999,645,41686,33406,1,0,1800,1,3,3,35,126,0,1,16,111,30,1089,13,125,6000000,3,2,1,40254,1
5000,651,41686,33406,1,0,1800,1,2,6,21,126,0,13,16,115,17,1286,13,123,6000000,2,3,1,40075,1
5001,849,41686,33407,1,2,1600,1,2,7,35,129,0,14,16,99,140,1240,13,118,1400000,6,2,1,39535,0
5002,648,41686,33407,1,2,1600,1,8,10,7,112,-7,3,14,89,990,1091,13,113,1400000,2,2,1,38955,0
5003,650,41686,33407,1,2,1600,1,1,2,5,133,0,14,13,103,150,1110,13,116,1400000,2,1,1,39718,0
5004,115,41686,33407,1,2,1600,1,13,8,10,113,0,17,6,83,470,1164,13,117,1400000,1,2,1,39705,1
5005,577,41686,33407,1,2,1600,1,5,11,3,123,0,64,16,93,25,1114,13,116,1400000,6,2,1,39863,0
5006,1094,41686,33407,1,2,1600,1,9,12,4,117,0,77,21,87,520,1070,13,113,1400000,4,2,1,40289,0
5007,319,41686,33407,1,2,1600,1,11,5,21,115,1,13,16,84,30,1081,13,119,1400000,2,2,1,40058,1
5008,960,41686,33407,1,2,1600,1,4,1,28,123,0,9,15,93,52,1158,13,119,1400000,3,1,1,40293,1
5009,886,41686,33407,1,2,1600,1,3,6,24,125,0,58,10,95,96,1170,13,113,1400000,1,2,3,39681,0
5010,403,41686,33407,1,2,1600,1,7,4,12,120,0,9,14,90,990,1035,13,115,1400000,3,2,1,39133,0
5011,1095,41686,33407,1,2,1600,1,12,9,1,111,-2,1,24,83,990,1042,13,112,1400000,3,4,1,40227,0
5012,377,41686,33407,1,2,1600,1,10,13,13,110,-5,1,1,85,990,1258,13,104,1400000,1,3,1,39357,0
5013,614,41686,33407,1,2,1600,1,6,3,18,121,0,7,20,91,990,1152,13,108,1400000,2,2,1,39370,0
5014,466,41686,33408,1,3,1400,1,6,7,3,122,0,14,17,68,49,1081,13,112,1000000,2,2,1,40082,1
5015,451,41686,33408,1,3,1400,1,10,5,1,117,-2,7,18,65,990,1067,13,96,1000000,3,2,1,38449,0
5016,636,41686,33408,1,3,1400,1,12,4,10,119,0,9,15,65,54,1061,13,111,1000000,2,2,3,40060,1
5017,1096,41686,33408,1,3,1400,1,7,6,22,122,0,175,1,68,110,1222,13,112,1000000,2,2,1,40065,0
5018,741,41686,33408,1,3,1400,1,9,10,24,120,0,1,23,66,65,1088,13,86,1000000,2,2,1,40056,0
5019,673,41686,33408,1,3,1400,1,4,14,28,125,0,7,7,71,87,1176,13,110,1000000,2,2,1,39735,0
5020,325,41686,33408,1,3,1400,1,8,3,9,121,0,14,12,67,990,1121,13,93,1000000,1,1,1,39349,0
5021,1097,41686,33408,1,3,1400,1,11,2,4,119,0,1,4,65,990,1034,13,99,1000000,3,2,1,39925,0
5022,842,41686,33408,1,3,1400,1,5,12,21,124,0,34,10,70,110,1061,13,110,1000000,2,2,1,40048,1
5023,575,41686,33408,1,3,1400,1,2,11,16,129,0,327,19,75,63,1183,13,111,1000000,2,1,1,40127,0
5024,872,41686,33408,1,3,1400,1,13,9,12,117,0,1,13,63,520,1084,13,100,1000000,1,2,1,40134,0
5025,580,41686,33408,1,3,1400,1,1,8,35,133,0,67,16,79,67,1122,13,110,1000000,6,2,1,40262,0
5026,96,41686,33408,1,3,1400,1,3,1,18,129,0,54,9,75,220,1088,13,108,1000000,2,3,1,39020,0
5027,895,41689,33409,4,5,1200,1,2,4,19,131,-2,9,6,40,380,1210,12,96,550000,1,2,1,39740,0
5028,539,41689,33409,4,5,1200,1,9,12,8,121,-2,6,1,30,300,1063,12,98,550000,1,3,1,39411,0
5029,152,41689,33409,4,5,1200,1,7,2,5,126,0,26,13,33,45,1046,12,105,550000,2,3,1,39770,1
5030,481,41689,33409,4,5,1200,1,1,8,28,133,0,30,15,40,110,1099,12,104,550000,2,2,1,40072,0
5031,170,41689,33409,4,5,1200,1,5,10,3,131,0,3,12,38,120,1127,12,105,550000,1,2,1,39349,1
5032,124,41689,33409,4,5,1200,1,10,9,9,121,0,7,20,28,61,1099,12,99,550000,1,2,1,39337,0
5033,415,41689,33409,4,5,1200,1,12,5,12,117,0,3,23,24,230,1044,12,102,550000,3,2,1,39219,0
5034,683,41689,33409,4,5,1200,1,4,6,4,132,0,93,3,39,71,1157,12,100,550000,1,2,1,39755,0
5035,685,41689,33409,4,5,1200,1,8,3,22,125,0,7,2,32,84,1149,12,92,550000,1,3,1,39744,0
5036,351,41689,33409,4,5,1200,1,3,7,24,133,0,3,18,40,84,1045,12,93,550000,2,2,3,40090,0
5037,592,41689,33409,4,5,1200,1,6,11,6,127,-2,39,4,36,170,1068,12,100,550000,6,2,1,39116,0
5038,832,41689,33409,4,5,1200,1,11,1,21,120,0,3,11,27,87,1105,12,99,550000,1,2,1,39748,1
5039,598,41689,33410,4,5,1800,1,2,1,18,130,0,30,24,37,280,1099,12,94,550000,4,2,1,38836,0
5040,266,41689,33410,4,5,1800,1,4,10,3,125,0,1,1,32,140,1103,12,101,550000,1,2,1,38986,0
5041,525,41689,33410,4,5,1800,1,1,8,24,130,0,1,12,37,120,1077,12,98,550000,4,4,1,39844,0
5042,657,41689,33410,4,5,1800,1,8,12,6,117,-2,94,5,26,730,1032,12,94,550000,4,1,1,39902,0
5043,235,41689,33410,4,5,1800,1,9,6,4,118,0,7,8,25,110,1031,12,101,550000,2,3,1,38590,1
5044,140,41689,33410,4,5,1800,1,11,2,28,115,2,12,14,20,37,1073,12,102,550000,3,2,1,39483,1
5045,238,41689,33410,4,5,1800,1,12,3,8,111,-2,3,11,14,490,1204,12,90,550000,1,1,1,39755,0
5046,801,41689,33410,4,5,1800,1,5,7,22,124,0,94,21,31,85,1021,12,105,550000,4,2,1,39130,1
5047,159,41689,33410,4,5,1800,1,3,4,19,126,-2,1,20,35,57,1055,12,104,550000,1,2,1,39729,0
5048,143,41689,33410,4,5,1800,1,6,11,21,124,0,3,4,31,58,1109,12,101,550000,3,2,4,39928,0
5049,684,41689,33410,4,5,1800,1,10,5,7,110,-7,13,15,24,66,1048,12,99,550000,2,2,4,39691,0
